date,state,fips,cases,deaths,Cases Per Capita,Deaths per capita,,State Population,,
4/21/20,Ohio,39,13725,557, 117.42 , 4.77 ,," 11,689,100 ",,
4/21/20,Oklahoma,40,2807,164, 70.94 , 4.14 ,," 3,956,971 ",,
4/21/20,Oregon,41,2002,78, 47.47 , 1.85 ,," 4,217,737 ",,
4/21/20,Pennsylvania,42,35384,1620, 276.39 , 12.65 ,," 12,801,989 ",,
4/21/20,Puerto Rico,72,915,43, 25.04 , 1.18 ,," 3,654,474 ",,
4/21/20,Rhode Island,44,5500,171, 519.18 , 16.14 ,," 1,059,361 ",,
4/21/20,South Carolina,45,4608,135, 89.50 , 2.62 ,," 5,148,714 ",,
4/21/20,South Dakota,46,1755,8, 198.38 , 0.90 ,," 884,659 ",,
4/21/20,Tennessee,47,7341,167, 107.49 , 2.45 ,," 6,829,174 ",,
4/21/20,Texas,48,20949,552, 72.25 , 1.90 ,," 28,995,881 ",,
4/21/20,Utah,49,3301,32, 102.96 , 1.00 ,," 3,205,958 ",,
4/21/20,Vermont,50,818,40, 131.09 , 6.41 ,," 623,989 ",,
4/21/20,Virginia,51,9629,325, 112.81 , 3.81 ,," 8,535,519 ",,
4/21/20,Washington,53,12345,683, 162.12 , 8.97 ,," 7,614,893 ",,
4/21/20,West Virginia,54,929,26, 51.84 , 1.45 ,," 1,792,147 ",,
4/21/20,Wisconsin,55,4620,243, 79.35 , 4.17 ,," 5,822,434 ",,
4/21/20,Wyoming,56,322,6, 55.64 , 1.04 ,," 578,759 ",,
4/22/20,Alabama,1,5610,201, 114.42 , 4.10 ,," 4,903,185 ",,
4/22/20,Alaska,2,333,7, 45.52 , 0.96 ,," 731,545 ",,
4/22/20,Arizona,4,5459,236, 75.00 , 3.24 ,," 7,278,717 ",,
4/22/20,Arkansas,5,2392,44, 79.26 , 1.46 ,," 3,017,804 ",,
4/22/20,California,6,37573,1425, 95.09 , 3.61 ,," 39,512,223 ",,
4/22/20,Colorado,8,10878,526, 188.90 , 9.13 ,," 5,758,736 ",,
4/22/20,Connecticut,9,22469,1544, 630.22 , 43.31 ,," 3,565,287 ",,
4/22/20,Delaware,10,3200,89, 328.62 , 9.14 ,," 973,764 ",,
4/22/20,District of Columbia,11,3206,127, 454.27 , 18.00 ,," 705,749 ",,
4/22/20,Florida,12,28301,926, 131.77 , 4.31 ,," 21,477,737 ",,
4/22/20,Georgia,13,20099,837, 189.30 , 7.88 ,," 10,617,423 ",,
4/22/20,Guam,66,911,6, 544.55 , 3.59 ,," 167,294 ",,
4/22/20,Hawaii,15,586,12, 41.39 , 0.85 ,," 1,415,872 ",,
4/22/20,Idaho,16,1688,54, 94.46 , 3.02 ,," 1,787,065 ",,
4/22/20,Illinois,17,35108,1577, 277.06 , 12.44 ,," 12,671,821 ",,
4/22/20,Indiana,18,12438,661, 184.75 , 9.82 ,," 6,732,219 ",,
4/22/20,Iowa,19,3764,90, 119.30 , 2.85 ,," 3,155,070 ",,
4/22/20,Kansas,20,2291,111, 78.64 , 3.81 ,," 2,913,314 ",,
4/22/20,Kentucky,21,3373,185, 75.50 , 4.14 ,," 4,467,673 ",,
4/22/20,Louisiana,22,25258,1473, 543.32 , 31.69 ,," 4,648,794 ",,
4/22/20,Maine,23,907,39, 67.47 , 2.90 ,," 1,344,212 ",,
4/22/20,Maryland,24,14775,632, 244.39 , 10.45 ,," 6,045,680 ",,
4/22/20,Massachusetts,25,42944,2182, 623.05 , 31.66 ,," 6,892,503 ",,
4/22/20,Michigan,26,33929,2812, 339.74 , 28.16 ,," 9,986,857 ",,
4/22/20,Minnesota,27,2721,179, 48.25 , 3.17 ,," 5,639,632 ",,
4/22/20,Mississippi,28,4894,193, 164.44 , 6.48 ,," 2,976,149 ",,
4/22/20,Missouri,29,6137,236, 99.99 , 3.85 ,," 6,137,428 ",,
4/22/20,Montana,30,439,14, 41.07 , 1.31 ,," 1,068,778 ",,
4/22/20,Nebraska,31,1826,43, 94.40 , 2.22 ,," 1,934,408 ",,
4/22/20,Nevada,32,4081,187, 132.49 , 6.07 ,," 3,080,156 ",,
4/22/20,New Hampshire,33,1588,48, 116.79 , 3.53 ,," 1,359,711 ",,
4/22/20,New Jersey,34,95865,5063," 1,079.29 ", 57.00 ,," 8,882,190 ",,
4/22/20,New Mexico,35,2210,71, 105.40 , 3.39 ,," 2,096,829 ",,
4/22/20,New York,36,261591,19647," 1,344.69 ", 100.99 ,," 19,453,561 ",,
4/22/20,North Carolina,37,7220,242, 68.84 , 2.31 ,," 10,488,084 ",,
4/22/20,North Dakota,38,679,14, 89.10 , 1.84 ,," 762,062 ",,
4/22/20,Ohio,39,14117,610, 120.77 , 5.22 ,," 11,689,100 ",,
4/22/20,Oklahoma,40,2894,169, 73.14 , 4.27 ,," 3,956,971 ",,
4/22/20,Oregon,41,2059,78, 48.82 , 1.85 ,," 4,217,737 ",,
4/22/20,Pennsylvania,42,36763,1720, 287.17 , 13.44 ,," 12,801,989 ",,
4/22/20,Puerto Rico,72,915,46, 25.04 , 1.26 ,," 3,654,474 ",,
4/22/20,Rhode Island,44,5841,181, 551.37 , 17.09 ,," 1,059,361 ",,
4/22/20,South Carolina,45,4761,140, 92.47 , 2.72 ,," 5,148,714 ",,
4/22/20,South Dakota,46,1858,9, 210.02 , 1.02 ,," 884,659 ",,
4/22/20,Tennessee,47,7704,177, 112.81 , 2.59 ,," 6,829,174 ",,
4/22/20,Texas,48,21769,571, 75.08 , 1.97 ,," 28,995,881 ",,
4/22/20,Utah,49,3451,34, 107.64 , 1.06 ,," 3,205,958 ",,
4/22/20,Vermont,50,823,40, 131.89 , 6.41 ,," 623,989 ",,
4/22/20,Virginia,51,10265,349, 120.26 , 4.09 ,," 8,535,519 ",,
4/22/20,Washington,53,12539,696, 164.66 , 9.14 ,," 7,614,893 ",,
4/22/20,West Virginia,54,939,29, 52.40 , 1.62 ,," 1,792,147 ",,
4/22/20,Wisconsin,55,4845,247, 83.21 , 4.24 ,," 5,822,434 ",,
4/22/20,Wyoming,56,326,6, 56.33 , 1.04 ,," 578,759 ",,
4/23/20,Alabama,1,5832,197, 118.94 , 4.02 ,," 4,903,185 ",,
4/23/20,Alaska,2,335,7, 45.79 , 0.96 ,," 731,545 ",,
4/23/20,Arizona,4,5769,257, 79.26 , 3.53 ,," 7,278,717 ",,
4/23/20,Arkansas,5,2599,45, 86.12 , 1.49 ,," 3,017,804 ",,
4/23/20,California,6,39534,1548, 100.06 , 3.92 ,," 39,512,223 ",,
4/23/20,Colorado,8,11262,557, 195.56 , 9.67 ,," 5,758,736 ",,
4/23/20,Connecticut,9,23100,1639, 647.91 , 45.97 ,," 3,565,287 ",,
4/23/20,Delaware,10,3308,92, 339.71 , 9.45 ,," 973,764 ",,
4/23/20,District of Columbia,11,3361,139, 476.23 , 19.70 ,," 705,749 ",,
4/23/20,Florida,12,29640,986, 138.00 , 4.59 ,," 21,477,737 ",,
4/23/20,Georgia,13,20905,871, 196.89 , 8.20 ,," 10,617,423 ",,
4/23/20,Guam,66,979,6, 585.20 , 3.59 ,," 167,294 ",,
4/23/20,Hawaii,15,590,12, 41.67 , 0.85 ,," 1,415,872 ",,
4/23/20,Idaho,16,1721,54, 96.30 , 3.02 ,," 1,787,065 ",,
4/23/20,Illinois,17,36935,1696, 291.47 , 13.38 ,," 12,671,821 ",,
4/23/20,Indiana,18,13039,706, 193.68 , 10.49 ,," 6,732,219 ",,
4/23/20,Iowa,19,3939,96, 124.85 , 3.04 ,," 3,155,070 ",,
4/23/20,Kansas,20,2625,112, 90.10 , 3.84 ,," 2,913,314 ",,
4/23/20,Kentucky,21,3548,194, 79.41 , 4.34 ,," 4,467,673 ",,
4/23/20,Louisiana,22,25739,1540, 553.67 , 33.13 ,," 4,648,794 ",,
4/23/20,Maine,23,937,44, 69.71 , 3.27 ,," 1,344,212 ",,
4/23/20,Maryland,24,15737,748, 260.30 , 12.37 ,," 6,045,680 ",,
4/23/20,Massachusetts,25,46023,2360, 667.73 , 34.24 ,," 6,892,503 ",,
4/23/20,Michigan,26,35252,2977, 352.98 , 29.81 ,," 9,986,857 ",,
4/23/20,Minnesota,27,2942,200, 52.17 , 3.55 ,," 5,639,632 ",,
4/23/20,Mississippi,28,5153,201, 173.14 , 6.75 ,," 2,976,149 ",,
4/23/20,Missouri,29,6321,248, 102.99 , 4.04 ,," 6,137,428 ",,
4/23/20,Montana,30,442,14, 41.36 , 1.31 ,," 1,068,778 ",,
4/23/20,Nebraska,31,2190,47, 113.21 , 2.43 ,," 1,934,408 ",,
4/23/20,Nevada,32,4208,195, 136.62 , 6.33 ,," 3,080,156 ",,
4/23/20,New Hampshire,33,1670,51, 122.82 , 3.75 ,," 1,359,711 ",,
4/23/20,New Jersey,34,99989,5368," 1,125.72 ", 60.44 ,," 8,882,190 ",,
4/23/20,New Mexico,35,2379,78, 113.46 , 3.72 ,," 2,096,829 ",,
4/23/20,New York,36,267932,20212," 1,377.29 ", 103.90 ,," 19,453,561 ",,
4/23/20,North Carolina,37,7608,253, 72.54 , 2.41 ,," 10,488,084 ",,
4/23/20,North Dakota,38,709,15, 93.04 , 1.97 ,," 762,062 ",,
4/23/20,Ohio,39,14694,656, 125.71 , 5.61 ,," 11,689,100 ",,
4/23/20,Oklahoma,40,3017,179, 76.25 , 4.52 ,," 3,956,971 ",,
4/23/20,Oregon,41,2127,83, 50.43 , 1.97 ,," 4,217,737 ",,
4/23/20,Pennsylvania,42,38334,1723, 299.44 , 13.46 ,," 12,801,989 ",,
4/23/20,Puerto Rico,72,1230,69, 33.66 , 1.89 ,," 3,654,474 ",,
4/23/20,Rhode Island,44,6256,189, 590.54 , 17.84 ,," 1,059,361 ",,
4/23/20,South Carolina,45,4917,150, 95.50 , 2.91 ,," 5,148,714 ",,
4/23/20,South Dakota,46,1956,9, 221.10 , 1.02 ,," 884,659 ",,
4/23/20,Tennessee,47,8230,180, 120.51 , 2.64 ,," 6,829,174 ",,
4/23/20,Texas,48,22706,601, 78.31 , 2.07 ,," 28,995,881 ",,
4/23/20,Utah,49,3621,35, 112.95 , 1.09 ,," 3,205,958 ",,
4/23/20,Vermont,50,825,43, 132.21 , 6.89 ,," 623,989 ",,
4/23/20,Virginia,51,10999,375, 128.86 , 4.39 ,," 8,535,519 ",,
4/23/20,Washington,53,12906,717, 169.48 , 9.42 ,," 7,614,893 ",,
4/23/20,West Virginia,54,981,31, 54.74 , 1.73 ,," 1,792,147 ",,
4/23/20,Wisconsin,55,5052,257, 86.77 , 4.41 ,," 5,822,434 ",,
4/23/20,Wyoming,56,453,7, 78.27 , 1.21 ,," 578,759 ",,
4/24/20,Alabama,1,6026,209, 122.90 , 4.26 ,," 4,903,185 ",,
4/24/20,Alaska,2,337,7, 46.07 , 0.96 ,," 731,545 ",,
4/24/20,Arizona,4,6045,268, 83.05 , 3.68 ,," 7,278,717 ",,
4/24/20,Arkansas,5,2810,47, 93.11 , 1.56 ,," 3,017,804 ",,
4/24/20,California,6,41368,1619, 104.70 , 4.10 ,," 39,512,223 ",,
4/24/20,Colorado,8,12255,672, 212.81 , 11.67 ,," 5,758,736 ",,
4/24/20,Connecticut,9,23921,1764, 670.94 , 49.48 ,," 3,565,287 ",,
4/24/20,Delaware,10,3442,100, 353.47 , 10.27 ,," 973,764 ",,
4/24/20,District of Columbia,11,3528,153, 499.89 , 21.68 ,," 705,749 ",,
4/24/20,Florida,12,30525,1045, 142.12 , 4.87 ,," 21,477,737 ",,
4/24/20,Georgia,13,21575,889, 203.20 , 8.37 ,," 10,617,423 ",,
4/24/20,Guam,66,997,6, 595.96 , 3.59 ,," 167,294 ",,
4/24/20,Hawaii,15,595,13, 42.02 , 0.92 ,," 1,415,872 ",,
4/24/20,Idaho,16,1870,54, 104.64 , 3.02 ,," 1,787,065 ",,
4/24/20,Illinois,17,39658,1804, 312.96 , 14.24 ,," 12,671,821 ",,
4/24/20,Indiana,18,13680,741, 203.20 , 11.01 ,," 6,732,219 ",,
4/24/20,Iowa,19,4459,107, 141.33 , 3.39 ,," 3,155,070 ",,
4/24/20,Kansas,20,2841,117, 97.52 , 4.02 ,," 2,913,314 ",,
4/24/20,Kentucky,21,3779,203, 84.59 , 4.54 ,," 4,467,673 ",,
4/24/20,Louisiana,22,26140,1601, 562.30 , 34.44 ,," 4,648,794 ",,
4/24/20,Maine,23,965,47, 71.79 , 3.50 ,," 1,344,212 ",,
4/24/20,Maryland,24,16618,798, 274.87 , 13.20 ,," 6,045,680 ",,
4/24/20,Massachusetts,25,50969,2556, 739.48 , 37.08 ,," 6,892,503 ",,
4/24/20,Michigan,26,36627,3084, 366.75 , 30.88 ,," 9,986,857 ",,
4/24/20,Minnesota,27,3185,221, 56.48 , 3.92 ,," 5,639,632 ",,
4/24/20,Mississippi,28,5434,209, 182.58 , 7.02 ,," 2,976,149 ",,
4/24/20,Missouri,29,6625,267, 107.94 , 4.35 ,," 6,137,428 ",,
4/24/20,Montana,30,444,14, 41.54 , 1.31 ,," 1,068,778 ",,
4/24/20,Nebraska,31,2474,51, 127.89 , 2.64 ,," 1,934,408 ",,
4/24/20,Nevada,32,4398,203, 142.78 , 6.59 ,," 3,080,156 ",,
4/24/20,New Hampshire,33,1720,53, 126.50 , 3.90 ,," 1,359,711 ",,
4/24/20,New Jersey,34,102196,5617," 1,150.57 ", 63.24 ,," 8,882,190 ",,
4/24/20,New Mexico,35,2524,84, 120.37 , 4.01 ,," 2,096,829 ",,
4/24/20,New York,36,276218,20759," 1,419.88 ", 106.71 ,," 19,453,561 ",,
4/24/20,North Carolina,37,8052,270, 76.77 , 2.57 ,," 10,488,084 ",,
4/24/20,North Dakota,38,748,15, 98.15 , 1.97 ,," 762,062 ",,
4/24/20,Ohio,39,15169,690, 129.77 , 5.90 ,," 11,689,100 ",,
4/24/20,Oklahoma,40,3120,188, 78.85 , 4.75 ,," 3,956,971 ",,
4/24/20,Oregon,41,2177,86, 51.62 , 2.04 ,," 4,217,737 ",,
4/24/20,Pennsylvania,42,40298,1786, 314.78 , 13.95 ,," 12,801,989 ",,
4/24/20,Puerto Rico,72,1276,77, 34.92 , 2.11 ,," 3,654,474 ",,
4/24/20,Rhode Island,44,6699,202, 632.36 , 19.07 ,," 1,059,361 ",,
4/24/20,South Carolina,45,5070,157, 98.47 , 3.05 ,," 5,148,714 ",,
4/24/20,South Dakota,46,2040,10, 230.60 , 1.13 ,," 884,659 ",,
4/24/20,Tennessee,47,8679,180, 127.09 , 2.64 ,," 6,829,174 ",,
4/24/20,Texas,48,23650,625, 81.56 , 2.16 ,," 28,995,881 ",,
4/24/20,Utah,49,3782,39, 117.97 , 1.22 ,," 3,205,958 ",,
4/24/20,Vermont,50,827,44, 132.53 , 7.05 ,," 623,989 ",,
4/24/20,Virginia,51,11595,413, 135.84 , 4.84 ,," 8,535,519 ",,
4/24/20,Washington,53,13120,731, 172.29 , 9.60 ,," 7,614,893 ",,
4/24/20,West Virginia,54,1010,32, 56.36 , 1.79 ,," 1,792,147 ",,
4/24/20,Wisconsin,55,5356,262, 91.99 , 4.50 ,," 5,822,434 ",,
4/24/20,Wyoming,56,473,7, 81.73 , 1.21 ,," 578,759 ",,
4/25/20,Alabama,1,6213,213, 126.71 , 4.34 ,," 4,903,185 ",,
4/25/20,Alaska,2,337,7, 46.07 , 0.96 ,," 731,545 ",,
4/25/20,Arizona,4,6280,275, 86.28 , 3.78 ,," 7,278,717 ",,
4/25/20,Arkansas,5,2909,48, 96.39 , 1.59 ,," 3,017,804 ",,
4/25/20,California,6,42590,1692, 107.79 , 4.28 ,," 39,512,223 ",,
4/25/20,Colorado,8,12967,670, 225.17 , 11.63 ,," 5,758,736 ",,
4/25/20,Connecticut,9,24582,1862, 689.48 , 52.23 ,," 3,565,287 ",,
4/25/20,Delaware,10,3576,112, 367.23 , 11.50 ,," 973,764 ",,
4/25/20,District of Columbia,11,3699,165, 524.12 , 23.38 ,," 705,749 ",,
4/25/20,Florida,12,30831,1054, 143.55 , 4.91 ,," 21,477,737 ",,
4/25/20,Georgia,13,22225,897, 209.33 , 8.45 ,," 10,617,423 ",,
4/25/20,Guam,66,997,6, 595.96 , 3.59 ,," 167,294 ",,
4/25/20,Hawaii,15,597,14, 42.16 , 0.99 ,," 1,415,872 ",,
4/25/20,Idaho,16,1887,56, 105.59 , 3.13 ,," 1,787,065 ",,
4/25/20,Illinois,17,41777,1884, 329.68 , 14.87 ,," 12,671,821 ",,
4/25/20,Indiana,18,14395,785, 213.82 , 11.66 ,," 6,732,219 ",,
4/25/20,Iowa,19,5109,112, 161.93 , 3.55 ,," 3,155,070 ",,
4/25/20,Kansas,20,3090,119, 106.06 , 4.08 ,," 2,913,314 ",,
4/25/20,Kentucky,21,3905,208, 87.41 , 4.66 ,," 4,467,673 ",,
4/25/20,Louisiana,22,26512,1644, 570.30 , 35.36 ,," 4,648,794 ",,
4/25/20,Maine,23,990,50, 73.65 , 3.72 ,," 1,344,212 ",,
4/25/20,Maryland,24,17766,875, 293.86 , 14.47 ,," 6,045,680 ",,
4/25/20,Massachusetts,25,53348,2730, 774.00 , 39.61 ,," 6,892,503 ",,
4/25/20,Michigan,26,37184,3273, 372.33 , 32.77 ,," 9,986,857 ",,
4/25/20,Minnesota,27,3446,244, 61.10 , 4.33 ,," 5,639,632 ",,
4/25/20,Mississippi,28,5718,221, 192.13 , 7.43 ,," 2,976,149 ",,
4/25/20,Missouri,29,6826,280, 111.22 , 4.56 ,," 6,137,428 ",,
4/25/20,Montana,30,445,14, 41.64 , 1.31 ,," 1,068,778 ",,
4/25/20,Nebraska,31,2898,53, 149.81 , 2.74 ,," 1,934,408 ",,
4/25/20,Nevada,32,4539,206, 147.36 , 6.69 ,," 3,080,156 ",,
4/25/20,New Hampshire,33,1793,60, 131.87 , 4.41 ,," 1,359,711 ",,
4/25/20,New Jersey,34,105523,5863," 1,188.03 ", 66.01 ,," 8,882,190 ",,
4/25/20,New Mexico,35,2662,93, 126.95 , 4.44 ,," 2,096,829 ",,
4/25/20,New York,36,286901,21326," 1,474.80 ", 109.63 ,," 19,453,561 ",,
4/25/20,North Carolina,37,8542,300, 81.44 , 2.86 ,," 10,488,084 ",,
4/25/20,North Dakota,38,803,16, 105.37 , 2.10 ,," 762,062 ",,
4/25/20,Ohio,39,15587,711, 133.35 , 6.08 ,," 11,689,100 ",,
4/25/20,Oklahoma,40,3193,194, 80.69 , 4.90 ,," 3,956,971 ",,
4/25/20,Oregon,41,2253,87, 53.42 , 2.06 ,," 4,217,737 ",,
4/25/20,Pennsylvania,42,41626,1842, 325.15 , 14.39 ,," 12,801,989 ",,
4/25/20,Puerto Rico,72,1307,83, 35.76 , 2.27 ,," 3,654,474 ",,
4/25/20,Rhode Island,44,7129,215, 672.95 , 20.30 ,," 1,059,361 ",,
4/25/20,South Carolina,45,5253,166, 102.03 , 3.22 ,," 5,148,714 ",,
4/25/20,South Dakota,46,2147,10, 242.69 , 1.13 ,," 884,659 ",,
4/25/20,Tennessee,47,8977,187, 131.45 , 2.74 ,," 6,829,174 ",,
4/25/20,Texas,48,24494,662, 84.47 , 2.28 ,," 28,995,881 ",,
4/25/20,Utah,49,3950,41, 123.21 , 1.28 ,," 3,205,958 ",,
4/25/20,Vermont,50,843,46, 135.10 , 7.37 ,," 623,989 ",,
4/25/20,Virginia,51,12365,436, 144.87 , 5.11 ,," 8,535,519 ",,
4/25/20,Washington,53,13484,743, 177.07 , 9.76 ,," 7,614,893 ",,
4/25/20,West Virginia,54,1025,33, 57.19 , 1.84 ,," 1,792,147 ",,
4/25/20,Wisconsin,55,5687,266, 97.67 , 4.57 ,," 5,822,434 ",,
4/25/20,Wyoming,56,473,7, 81.73 , 1.21 ,," 578,759 ",,
4/26/20,Alabama,1,6421,219, 130.96 , 4.47 ,," 4,903,185 ",,
4/26/20,Alaska,2,339,7, 46.34 , 0.96 ,," 731,545 ",,
4/26/20,Arizona,4,6526,277, 89.66 , 3.81 ,," 7,278,717 ",,
4/26/20,Arkansas,5,3001,50, 99.44 , 1.66 ,," 3,017,804 ",,
4/26/20,California,6,43691,1716, 110.58 , 4.34 ,," 39,512,223 ",,
4/26/20,Colorado,8,13440,678, 233.38 , 11.77 ,," 5,758,736 ",,
4/26/20,Connecticut,9,25269,1925, 708.75 , 53.99 ,," 3,565,287 ",,
4/26/20,Delaware,10,4034,120, 414.27 , 12.32 ,," 973,764 ",,
4/26/20,District of Columbia,11,3841,178, 544.24 , 25.22 ,," 705,749 ",,
4/26/20,Florida,12,31520,1073, 146.76 , 5.00 ,," 21,477,737 ",,
4/26/20,Georgia,13,22459,907, 211.53 , 8.54 ,," 10,617,423 ",,
4/26/20,Guam,66,997,6, 595.96 , 3.59 ,," 167,294 ",,
4/26/20,Hawaii,15,599,14, 42.31 , 0.99 ,," 1,415,872 ",,
4/26/20,Idaho,16,1897,56, 106.15 , 3.13 ,," 1,787,065 ",,
4/26/20,Illinois,17,43903,1943, 346.46 , 15.33 ,," 12,671,821 ",,
4/26/20,Indiana,18,15012,813, 222.99 , 12.08 ,," 6,732,219 ",,
4/26/20,Iowa,19,5490,118, 174.01 , 3.74 ,," 3,155,070 ",,
4/26/20,Kansas,20,3197,120, 109.74 , 4.12 ,," 2,913,314 ",,
4/26/20,Kentucky,21,4074,211, 91.19 , 4.72 ,," 4,467,673 ",,
4/26/20,Louisiana,22,26773,1670, 575.91 , 35.92 ,," 4,648,794 ",,
4/26/20,Maine,23,1015,50, 75.51 , 3.72 ,," 1,344,212 ",,
4/26/20,Maryland,24,18581,931, 307.34 , 15.40 ,," 6,045,680 ",,
4/26/20,Massachusetts,25,54938,2899, 797.07 , 42.06 ,," 6,892,503 ",,
4/26/20,Michigan,26,37751,3314, 378.01 , 33.18 ,," 9,986,857 ",,
4/26/20,Minnesota,27,3602,272, 63.87 , 4.82 ,," 5,639,632 ",,
4/26/20,Mississippi,28,5911,227, 198.61 , 7.63 ,," 2,976,149 ",,
4/26/20,Missouri,29,6997,282, 114.01 , 4.59 ,," 6,137,428 ",,
4/26/20,Montana,30,448,14, 41.92 , 1.31 ,," 1,068,778 ",,
4/26/20,Nebraska,31,3126,55, 161.60 , 2.84 ,," 1,934,408 ",,
4/26/20,Nevada,32,4638,206, 150.58 , 6.69 ,," 3,080,156 ",,
4/26/20,New Hampshire,33,1864,60, 137.09 , 4.41 ,," 1,359,711 ",,
4/26/20,New Jersey,34,109038,5938," 1,227.60 ", 66.85 ,," 8,882,190 ",,
4/26/20,New Mexico,35,2728,99, 130.10 , 4.72 ,," 2,096,829 ",,
4/26/20,New York,36,292914,21804," 1,505.71 ", 112.08 ,," 19,453,561 ",,
4/26/20,North Carolina,37,8830,309, 84.19 , 2.95 ,," 10,488,084 ",,
4/26/20,North Dakota,38,867,17, 113.77 , 2.23 ,," 762,062 ",,
4/26/20,Ohio,39,15963,728, 136.56 , 6.23 ,," 11,689,100 ",,
4/26/20,Oklahoma,40,3253,195, 82.21 , 4.93 ,," 3,956,971 ",,
4/26/20,Oregon,41,2311,91, 54.79 , 2.16 ,," 4,217,737 ",,
4/26/20,Pennsylvania,42,42709,1871, 333.61 , 14.61 ,," 12,801,989 ",,
4/26/20,Puerto Rico,72,1371,84, 37.52 , 2.30 ,," 3,654,474 ",,
4/26/20,Rhode Island,44,7439,226, 702.22 , 21.33 ,," 1,059,361 ",,
4/26/20,South Carolina,45,5490,174, 106.63 , 3.38 ,," 5,148,714 ",,
4/26/20,South Dakota,46,2213,11, 250.15 , 1.24 ,," 884,659 ",,
4/26/20,Tennessee,47,9493,190, 139.01 , 2.78 ,," 6,829,174 ",,
4/26/20,Texas,48,25209,676, 86.94 , 2.33 ,," 28,995,881 ",,
4/26/20,Utah,49,4123,41, 128.60 , 1.28 ,," 3,205,958 ",,
4/26/20,Vermont,50,851,46, 136.38 , 7.37 ,," 623,989 ",,
4/26/20,Virginia,51,12969,448, 151.94 , 5.25 ,," 8,535,519 ",,
4/26/20,Washington,53,13663,757, 179.42 , 9.94 ,," 7,614,893 ",,
4/26/20,West Virginia,54,1053,34, 58.76 , 1.90 ,," 1,792,147 ",,
4/26/20,Wisconsin,55,5911,274, 101.52 , 4.71 ,," 5,822,434 ",,
4/26/20,Wyoming,56,502,7, 86.74 , 1.21 ,," 578,759 ",,
4/27/20,Alabama,1,6539,228, 133.36 , 4.65 ,," 4,903,185 ",,
4/27/20,Alaska,2,343,7, 46.89 , 0.96 ,," 731,545 ",,
4/27/20,Arizona,4,6716,277, 92.27 , 3.81 ,," 7,278,717 ",,
4/27/20,Arkansas,5,3069,51, 101.70 , 1.69 ,," 3,017,804 ",,
4/27/20,California,6,45208,1800, 114.42 , 4.56 ,," 39,512,223 ",,
4/27/20,Colorado,8,13804,705, 239.71 , 12.24 ,," 5,758,736 ",,
4/27/20,Connecticut,9,25997,2012, 729.17 , 56.43 ,," 3,565,287 ",,
4/27/20,Delaware,10,4162,125, 427.41 , 12.84 ,," 973,764 ",,
4/27/20,District of Columbia,11,3892,185, 551.47 , 26.21 ,," 705,749 ",,
4/27/20,Florida,12,32130,1087, 149.60 , 5.06 ,," 21,477,737 ",,
4/27/20,Georgia,13,23229,981, 218.78 , 9.24 ,," 10,617,423 ",,
4/27/20,Guam,66,1113,6, 665.30 , 3.59 ,," 167,294 ",,
4/27/20,Hawaii,15,600,16, 42.38 , 1.13 ,," 1,415,872 ",,
4/27/20,Idaho,16,1917,58, 107.27 , 3.25 ,," 1,787,065 ",,
4/27/20,Illinois,17,45883,1992, 362.09 , 15.72 ,," 12,671,821 ",,
4/27/20,Indiana,18,16137,932, 239.70 , 13.84 ,," 6,732,219 ",,
4/27/20,Iowa,19,5868,127, 185.99 , 4.03 ,," 3,155,070 ",,
4/27/20,Kansas,20,3406,126, 116.91 , 4.32 ,," 2,913,314 ",,
4/27/20,Kentucky,21,4146,216, 92.80 , 4.83 ,," 4,467,673 ",,
4/27/20,Louisiana,22,27068,1697, 582.26 , 36.50 ,," 4,648,794 ",,
4/27/20,Maine,23,1023,51, 76.10 , 3.79 ,," 1,344,212 ",,
4/27/20,Maryland,24,19487,944, 322.33 , 15.61 ,," 6,045,680 ",,
4/27/20,Massachusetts,25,56462,3003, 819.18 , 43.57 ,," 6,892,503 ",,
4/27/20,Michigan,26,38190,3406, 382.40 , 34.10 ,," 9,986,857 ",,
4/27/20,Minnesota,27,3816,286, 67.66 , 5.07 ,," 5,639,632 ",,
4/27/20,Mississippi,28,6094,229, 204.76 , 7.69 ,," 2,976,149 ",,
4/27/20,Missouri,29,7171,296, 116.84 , 4.82 ,," 6,137,428 ",,
4/27/20,Montana,30,449,14, 42.01 , 1.31 ,," 1,068,778 ",,
4/27/20,Nebraska,31,3487,55, 180.26 , 2.84 ,," 1,934,408 ",,
4/27/20,Nevada,32,4708,219, 152.85 , 7.11 ,," 3,080,156 ",,
4/27/20,New Hampshire,33,1938,60, 142.53 , 4.41 ,," 1,359,711 ",,
4/27/20,New Jersey,34,111188,6044," 1,251.81 ", 68.05 ,," 8,882,190 ",,
4/27/20,New Mexico,35,2825,104, 134.73 , 4.96 ,," 2,096,829 ",,
4/27/20,New York,36,296991,22267," 1,526.67 ", 114.46 ,," 19,453,561 ",,
4/27/20,North Carolina,37,9035,331, 86.15 , 3.16 ,," 10,488,084 ",,
4/27/20,North Dakota,38,942,19, 123.61 , 2.49 ,," 762,062 ",,
4/27/20,Ohio,39,16325,753, 139.66 , 6.44 ,," 11,689,100 ",,
4/27/20,Oklahoma,40,3280,197, 82.89 , 4.98 ,," 3,956,971 ",,
4/27/20,Oregon,41,2354,92, 55.81 , 2.18 ,," 4,217,737 ",,
4/27/20,Pennsylvania,42,43728,1946, 341.57 , 15.20 ,," 12,801,989 ",,
